"IPAddress","ResponseId","RecipientLastName","RecipientFirstName","RecipientEmail","LocationLatitude","LocationLongitude","rid","response_wave_ID","missing_demographics"
"67.61.27.30","R_WuMNOlwXahiV48V",NA,NA,NA,36.0428009033203,-89.3916015625,"5f946d1c-deae-f9fd-c71d-64743fca2130","SV_0xlqWlOfO10wuYl",0
"207.237.227.100","R_Bs8IMglHEcqEffP",NA,NA,NA,41.8919982910156,-87.6416015625,"5f946e4c-2850-260c-20b3-231aa21c1a71","SV_0xlqWlOfO10wuYl",0
"65.144.83.58","R_1FDnPEYnamXhps6",NA,NA,NA,35.2066040039062,-77.658203125,"5f946e3e-a654-3d0e-322a-1ab9ef8dd59c","SV_0xlqWlOfO10wuYl",0
"98.255.25.242","R_WodJdlPBBN7dVkd",NA,NA,NA,37.7779998779297,-121.231597900391,"5f946d4f-a439-1660-9689-c74ae9a08823","SV_0xlqWlOfO10wuYl",0
"209.17.222.105","R_32XTo7UrzJpBpSi",NA,NA,NA,37.7510070800781,-97.8219985961914,"5f946c7c-4e59-abfc-3276-c483cfee4bcc","SV_0xlqWlOfO10wuYl",0
"70.173.106.143","R_2V8gKGHHrEzUlaO",NA,NA,NA,36.1150054931641,-115.216499328613,"5f946dad-014e-2f06-655c-4eaeee0edb34","SV_0xlqWlOfO10wuYl",0
"66.30.26.150","R_1FKvHW7dxenWEN0",NA,NA,NA,42.077392578125,-71.0446014404297,"5f946dfc-35ff-f26d-fee5-0fdbfc03a148","SV_0xlqWlOfO10wuYl",0
"72.130.171.178","R_293TCbPk9BVEtg4",NA,NA,NA,21.4080047607422,-157.970306396484,"5f946e7c-afee-d65f-fb94-000fe3ac1fbe","SV_0xlqWlOfO10wuYl",0
"199.116.199.213","R_1Fu0cyQZ5LuBuRM",NA,NA,NA,37.3361968994141,-94.3013000488281,"5f946eb3-135a-651e-0ced-90826e2152c0","SV_0xlqWlOfO10wuYl",0
"100.10.36.44","R_3el6wphpXidNGfx",NA,NA,NA,41.6925048828125,-71.5705032348633,"5f946e4d-5694-cf53-d35c-c656fbf5cb10","SV_0xlqWlOfO10wuYl",0
"74.77.56.23","R_2b1ajYqfOMpAdFW",NA,NA,NA,42.9102020263672,-78.6624984741211,"5f946ca9-a85a-e920-9378-605d1e7351f8","SV_0xlqWlOfO10wuYl",0
"67.6.247.107","R_233iEw23FwLCiCG",NA,NA,NA,38.93359375,-92.3629989624023,"5f946dbf-8643-0d4d-f320-a81419cd6f30","SV_0xlqWlOfO10wuYl",0
"99.50.92.107","R_3FQ1eCe3QwJUYe9",NA,NA,NA,40.0847015380859,-82.7987976074219,"5f946ea0-6861-ac00-b722-37c67754e45b","SV_0xlqWlOfO10wuYl",0
"104.251.64.29","R_2dyCXHUQtDG02Xe",NA,NA,NA,38.3025970458984,-80.8394012451172,"5f946f75-4de1-0962-daf9-3f59649f47c6","SV_0xlqWlOfO10wuYl",0
"98.116.48.167","R_BFLdS4aktsoMqdz",NA,NA,NA,40.5977935791016,-74.0000991821289,"5f9471b9-4cd3-a478-2df0-fbdcaa919385","SV_0xlqWlOfO10wuYl",0
"67.249.212.181","R_0chC1zzHyQHv053",NA,NA,NA,43.5717010498047,-73.6743011474609,"5f94643a-1105-0f7e-16e1-49f4e1bcd27c","SV_0xlqWlOfO10wuYl",0
"63.160.142.164","R_21c6Ma2HEqOvtWK",NA,NA,NA,38.9609069824219,-77.342903137207,"5f9467c0-47c7-262d-d86b-98d07ae46f63","SV_0xlqWlOfO10wuYl",0
"172.88.220.5","R_2XdjcERKfIuxec7",NA,NA,NA,33.9075012207031,-117.786598205566,"5f946dd9-7ab5-c40a-1f1a-b319c6053693","SV_0xlqWlOfO10wuYl",0
"63.75.242.85","R_3GDMtpDpw6fgJ0O",NA,NA,NA,40.4306030273438,-74.4020004272461,"5f946f21-9de1-7f9b-2a52-6b34a0c3b0af","SV_0xlqWlOfO10wuYl",0
"63.160.142.106","R_1OOW2PYX199YM5i",NA,NA,NA,38.9609069824219,-77.342903137207,"5f946484-4052-8bfb-6622-e41230bb24ac","SV_0xlqWlOfO10wuYl",0
"108.80.236.93","R_2SpHLb8lthWQNyb",NA,NA,NA,42.3121948242188,-88.4418029785156,"5f946e0b-aef1-303e-5a61-75434cae8b0c","SV_0xlqWlOfO10wuYl",0
"76.101.147.76","R_posm0bxZHQzJ9UR",NA,NA,NA,26.5558929443359,-82.0214004516602,"5f9470c5-a723-6ece-8bed-11ffe0a0ad6a","SV_0xlqWlOfO10wuYl",0
"174.255.66.83","R_2w05KKXCD108EU2",NA,NA,NA,42.356201171875,-71.063102722168,"5f94713c-38fb-57ed-1287-2ff69a6f9afc","SV_0xlqWlOfO10wuYl",0
"209.95.76.150","R_9LHZ74ApnBH2PXr",NA,NA,NA,37.7510070800781,-97.8219985961914,"5f94700c-4e6e-57c6-9be5-44287bbbc2fd","SV_0xlqWlOfO10wuYl",0
"71.220.205.114","R_XhKhjPESAReZThv",NA,NA,NA,30.5218048095703,-84.2626037597656,"5f947121-2162-16d6-022d-aa9e77d83f5d","SV_0xlqWlOfO10wuYl",0
"99.113.146.1","R_31GwNPdVtUmkUTO",NA,NA,NA,31.5843963623047,-90.448600769043,"5f946c94-8376-2389-2906-dbd332fed5fe","SV_0xlqWlOfO10wuYl",0
"99.147.246.55","R_3Rx2SLnRJuL0rwI",NA,NA,NA,29.8639068603516,-90.1066970825195,"5f946f94-b625-e08f-d68f-3daf3146753d","SV_0xlqWlOfO10wuYl",0
"107.77.235.110","R_elfdcQn8JOXQmkN",NA,NA,NA,33.7485046386719,-84.3871002197266,"5f9463a4-4fa1-2715-3fbd-289decfca5f9","SV_0xlqWlOfO10wuYl",0
"76.17.59.154","R_2ONGHgm9XwhFMC1",NA,NA,NA,33.6432037353516,-83.9681015014648,"5f9473be-97b7-8f63-a6f3-e3926c65f78e","SV_0xlqWlOfO10wuYl",0
"209.95.91.85","R_2owRBF1Q3D2aqyt",NA,NA,NA,37.7510070800781,-97.8219985961914,"5f946431-b665-9eb8-91c3-c26d4182eb42","SV_0xlqWlOfO10wuYl",0
"73.111.225.205","R_9QPgBbs5O2YUtOx",NA,NA,NA,42.2283935546875,-87.9721984863281,"5f94752f-27c6-be4e-8cb6-01afc0e800a6","SV_0xlqWlOfO10wuYl",0
"76.180.39.147","R_BCXbfibE1YFr9fP",NA,NA,NA,42.8860931396484,-78.7456970214844,"5f947202-43bb-982b-800f-d049f7f6040d","SV_0xlqWlOfO10wuYl",0
"75.72.204.147","R_1F2sctS0DCV0Odc",NA,NA,NA,44.9402008056641,-93.2188034057617,"5f947354-2249-5e41-b160-27fc14a15c4d","SV_0xlqWlOfO10wuYl",0
"68.84.224.146","R_xzVeKOQ8N7w2AmZ",NA,NA,NA,39.5881042480469,-74.3646011352539,"5f947477-99f6-571e-7f17-65c44f7320c5","SV_0xlqWlOfO10wuYl",0
"99.56.101.198","R_40YVyI66aucsZMZ",NA,NA,NA,25.6589050292969,-80.3553009033203,"5f947603-2303-0f5d-3179-04adb0dad6d5","SV_0xlqWlOfO10wuYl",0
"35.137.208.98","R_SYUaHWQgO5EumM9",NA,NA,NA,28.031005859375,-82.7238998413086,"5f947655-0f22-8bb4-97b8-bbb6f5306fb5","SV_0xlqWlOfO10wuYl",0
"107.77.237.113","R_3EgVMjrfPC9KBNS",NA,NA,NA,33.8654022216797,-84.3385009765625,"5f9474ac-4ad8-b197-6230-d57a2ed70062","SV_0xlqWlOfO10wuYl",0
"67.243.37.155","R_3Jh3rGsvFwx3yme",NA,NA,NA,41.5644073486328,-74.4303970336914,"5f947683-a422-59c8-1158-df144d195053","SV_0xlqWlOfO10wuYl",0
"65.33.95.226","R_245AClfTwV4DILN",NA,NA,NA,28.0205993652344,-82.4573974609375,"5f947374-8997-4c54-9bdb-6bcf2a8fa984","SV_0xlqWlOfO10wuYl",0
"174.214.13.96","R_d6Xv5o8zDqzJAxr",NA,NA,NA,47.4626007080078,-122.20890045166,"5f94758e-f963-a326-b013-fa59afc4a428","SV_0xlqWlOfO10wuYl",0
"174.54.39.120","R_3qjHIM7doYMBM02",NA,NA,NA,40.1024932861328,-76.0761032104492,"5f9476b6-405d-c1ac-bd1a-12ebeabb3d14","SV_0xlqWlOfO10wuYl",0
"174.52.80.151","R_3Le6nE4UyP1eJLn",NA,NA,NA,41.1696014404297,-111.981796264648,"5f9476ea-9798-cdb8-be2f-f9db5515e8ac","SV_0xlqWlOfO10wuYl",0
"75.66.225.51","R_3jVyM3vEwWNtxmR",NA,NA,NA,35.2086029052734,-90.1969985961914,"5f9473c5-ec75-04f8-de78-13a2f683d4d9","SV_0xlqWlOfO10wuYl",0
"75.161.252.135","R_0CzRldmvApcwCA1",NA,NA,NA,35.081298828125,-106.638702392578,"5f947713-1e6f-fcee-7b93-834737e806b6","SV_0xlqWlOfO10wuYl",0
"172.58.239.126","R_3EWsxTPPlL52QAA",NA,NA,NA,40.7053070068359,-74.0866012573242,"5f94742f-a3ce-c03b-a8b2-3baf77ef2650","SV_0xlqWlOfO10wuYl",0
"24.250.5.59","R_01UWYSFIv6EcV5T",NA,NA,NA,41.7041931152344,-71.4558029174805,"5f9476d5-a981-4fa2-71c6-ddcb9c035feb","SV_0xlqWlOfO10wuYl",0
"63.142.158.100","R_2aQquZ37MioQI2c",NA,NA,NA,46.0664978027344,-123.205902099609,"5f947304-e55d-0b95-f0a9-29780702d9f7","SV_0xlqWlOfO10wuYl",0
"71.112.164.127","R_2QgmeGklSLrVLDq",NA,NA,NA,40.5570068359375,-80.1577987670898,"5f947913-efe1-8676-4f66-ff34f7a83c66","SV_0xlqWlOfO10wuYl",0
"76.198.150.36","R_1FlCEiQG4Nbk4bh",NA,NA,NA,32.9992980957031,-96.834602355957,"5f947356-96c3-a0a9-0950-132336884a90","SV_0xlqWlOfO10wuYl",0
"184.60.231.131","R_1IYjpwdS3600TeN",NA,NA,NA,37.1876983642578,-83.4169006347656,"5f947762-6a7c-fc7d-8e63-45df77954e2b","SV_0xlqWlOfO10wuYl",0
"52.119.101.11","R_UXidDHW4sDrAruh",NA,NA,NA,30.6031951904297,-96.3135986328125,"5f94773b-6276-bca8-e7ed-f9976a755c3b","SV_0xlqWlOfO10wuYl",0
"73.216.65.36","R_pK9DtbZ2BYTFZzr",NA,NA,NA,36.71240234375,-78.1533966064453,"5f947757-1214-5f0b-c3ed-8777c6ce072c","SV_0xlqWlOfO10wuYl",0
"108.92.36.8","R_eRIMgTU3gDsU4UN",NA,NA,NA,29.7978057861328,-90.809700012207,"5f947616-2967-e094-3ba9-843a89f2ac6c","SV_0xlqWlOfO10wuYl",0
"47.157.76.229","R_2A10BzbApkW9tfG",NA,NA,NA,34.0030059814453,-118.429794311523,"5f947695-1815-4fbb-618e-485f1297191a","SV_0xlqWlOfO10wuYl",0
"98.36.46.36","R_8f89mjlY0VmbzwZ",NA,NA,NA,36.8419952392578,-119.65779876709,"5f9478bb-9736-a29b-ca62-86d830de87ad","SV_0xlqWlOfO10wuYl",0
"71.174.143.200","R_1pE6GaaEfdQk51k",NA,NA,NA,41.5953063964844,-70.5705032348633,"5f947954-8f5a-5493-c3c2-a47f80a258b2","SV_0xlqWlOfO10wuYl",0
"104.15.214.7","R_2axhdwtyvwDsFMD",NA,NA,NA,33.5462951660156,-86.6631011962891,"5f947998-8186-678c-f7b6-04ee8962f5b8","SV_0xlqWlOfO10wuYl",0
"98.236.126.67","R_1NCiIBmGbzrepsx",NA,NA,NA,40.7705993652344,-80.3575973510742,"5f9476cc-c0c2-43fe-b287-0c4e368b7089","SV_0xlqWlOfO10wuYl",0
"63.156.166.131","R_pGW2PSzLyhf6WVr",NA,NA,NA,44.9338989257812,-93.1234970092773,"5f947b08-b4c5-b9c0-73c3-c7aff927bbf4","SV_0xlqWlOfO10wuYl",0
"50.38.148.215","R_30eHgY4Ynah6ueR",NA,NA,NA,34.4801025390625,-114.352699279785,"5f947b47-b7c0-82f4-6bd1-ad896c578769","SV_0xlqWlOfO10wuYl",0
"70.124.149.139","R_3rGstAnMTRZaYXj",NA,NA,NA,30.3773040771484,-97.7099990844727,"5f9478cb-9589-7532-f4f7-b9fbd8d7676b","SV_0xlqWlOfO10wuYl",0
"97.94.199.129","R_1eyiyRP4Gs70YXW",NA,NA,NA,33.21240234375,-97.0660018920898,"5f947a51-7977-e232-d065-b6b06cbbcf0f","SV_0xlqWlOfO10wuYl",0
"76.88.34.188","R_1HbpE9EOSMMFXyO",NA,NA,NA,32.80029296875,-117.243804931641,"5f947929-0d0a-05dd-e0ef-fe9b56b1ff4d","SV_0xlqWlOfO10wuYl",0
"24.63.85.227","R_2YGnijOCbeYrkfH",NA,NA,NA,41.85009765625,-72.4648971557617,"5f947a5f-bec9-a94e-4301-e327f8a59d9a","SV_0xlqWlOfO10wuYl",0
"73.130.156.3","R_2Cgh3Dk2lGnGZLk",NA,NA,NA,41.314697265625,-75.7910995483398,"5f9479a4-5c84-dc72-31c6-5e604353a898","SV_0xlqWlOfO10wuYl",0
"174.126.18.248","R_2CPcg1qIbCIDk5F",NA,NA,NA,33.4669036865234,-94.0774002075195,"5f94779e-4373-09d1-3aa6-d404f49b5c3e","SV_0xlqWlOfO10wuYl",0
"162.243.153.34","R_BYDZazBV2pzrTTb",NA,NA,NA,37.7353057861328,-122.373199462891,"5f947a69-f65a-7427-43dd-25f8927af80b","SV_0xlqWlOfO10wuYl",0
"76.77.161.23","R_2qsVQTkh8knzGO2",NA,NA,NA,36.6183929443359,-82.1830978393555,"5f947a72-e7cf-422a-0020-4d90b4bf9ca2","SV_0xlqWlOfO10wuYl",0
"72.178.53.130","R_Tu7qfvupaA62ObL",NA,NA,NA,31.7702941894531,-106.300598144531,"5f947970-efda-7380-2a03-c6866723a136","SV_0xlqWlOfO10wuYl",0
"73.163.234.110","R_2qatY57wApRHwZ0",NA,NA,NA,39.1360931396484,-77.2824020385742,"5f94781d-a0f7-a5de-8f06-3e6aec2558be","SV_0xlqWlOfO10wuYl",0
"195.181.168.88","R_svWTOw1u4eHBIZP",NA,NA,NA,40.7156982421875,-74,"5f947869-f65f-9063-ddef-67ed25faa50d","SV_0xlqWlOfO10wuYl",0
"47.5.60.190","R_1DOTbSz8ST5CGbB",NA,NA,NA,39.0157012939453,-108.612899780273,"5f9479ec-e695-9a84-1078-21063bb4bdd4","SV_0xlqWlOfO10wuYl",0
"100.37.228.19","R_RkxmZsZQsf6X4E9",NA,NA,NA,40.6327056884766,-73.63330078125,"5f94777d-c2e0-d87b-0bf9-278d1f5f17bc","SV_0xlqWlOfO10wuYl",0
"173.44.36.144","R_1cSKQ23Q8vG9RWO",NA,NA,NA,25.7805938720703,-80.1826019287109,"5f9479d9-79d8-bc35-33a5-a1ac7d059865","SV_0xlqWlOfO10wuYl",0
"76.28.177.249","R_2Btbe1augUoMwZX",NA,NA,NA,48.4349060058594,-122.202301025391,"5f94791f-e4e9-bcb2-1774-3de65454adbb","SV_0xlqWlOfO10wuYl",0
"73.132.9.63","R_2b0IXbryvNXqLdf",NA,NA,NA,39.3361053466797,-76.5389022827148,"5f947bfe-beab-49dc-f729-4e2f308ea509","SV_0xlqWlOfO10wuYl",0
"216.71.53.236","R_5b99utVzMGmByLf",NA,NA,NA,46.8045043945312,-100.786499023438,"5f947b06-e094-27c7-ec33-a4cdc3699b64","SV_0xlqWlOfO10wuYl",0
"72.168.176.218","R_1imIsHPB7O8do5u",NA,NA,NA,37.7510070800781,-97.8219985961914,"5f94797f-cbc4-7fb7-5ce1-45ac5e1f7c0a","SV_0xlqWlOfO10wuYl",0
"76.115.29.135","R_2fpx7yBfBQCcDGu",NA,NA,NA,45.6024932861328,-122.512496948242,"5f947bf8-a958-387d-9e02-60cbde462333","SV_0xlqWlOfO10wuYl",0
"71.115.224.149","R_PwEjkREtPpOFL7b",NA,NA,NA,43.1571044921875,-76.3280029296875,"5f94787a-aaa2-de87-7b1c-9dd414cdfc1d","SV_0xlqWlOfO10wuYl",0
"172.58.239.119","R_1hxImCi0PRWotjx",NA,NA,NA,40.7053070068359,-74.0866012573242,"5f947b2b-5857-946b-1730-53ee9745c164","SV_0xlqWlOfO10wuYl",0
"68.9.192.113","R_1NFDLfENxIPUQ2i",NA,NA,NA,41.6360931396484,-71.1808013916016,"5f9478df-2f7e-eab4-32dc-dce1a209753f","SV_0xlqWlOfO10wuYl",0
"74.137.243.239","R_3KUwdDiDnCOuy1A",NA,NA,NA,40.5912017822266,-83.1258010864258,"5f947520-ee8e-bc16-9732-383de9117065","SV_0xlqWlOfO10wuYl",0
"75.100.160.161","R_1JVevQuOYWibLtD",NA,NA,NA,36.1867980957031,-86.5066986083984,"5f947d03-5943-53bd-4ae5-b11ca05f646c","SV_0xlqWlOfO10wuYl",0
"71.63.64.126","R_2cpatZHU1EtsDxz",NA,NA,NA,36.6882934570312,-79.8684997558594,"5f947942-0ab9-2ad6-72a5-3c8be40b6fad","SV_0xlqWlOfO10wuYl",0
"71.37.207.60","R_1ocFW629NtFhCsP",NA,NA,NA,44.0484008789062,-92.4947967529297,"5f947c58-28ef-3510-6846-e0d682e16773","SV_0xlqWlOfO10wuYl",0
"47.223.211.239","R_3QXJGrhRqnLk2aG",NA,NA,NA,31.4192962646484,-100.48030090332,"5f947c92-e97b-443e-197d-ecbfebfeef2d","SV_0xlqWlOfO10wuYl",0
"184.167.147.229","R_1psBRJIPNzYuJbB",NA,NA,NA,38.0832977294922,-102.623596191406,"5f947b7e-6608-014a-274e-1416aaf0b6d3","SV_0xlqWlOfO10wuYl",0
"74.130.238.190","R_1H1vf5yQtDCYjbD",NA,NA,NA,36.9375,-86.4480972290039,"5f9479d2-f396-b609-29f2-edc0da597bbf","SV_0xlqWlOfO10wuYl",0
"65.246.72.72","R_3JqnWulhBkwB06e",NA,NA,NA,40.6763000488281,-73.9492034912109,"5f947ec9-4332-7a7c-0dcb-038d70fd1d25","SV_0xlqWlOfO10wuYl",0
"70.161.179.185","R_2dmC1Md2woo1LMW",NA,NA,NA,36.8592071533203,-76.2729034423828,"5f947919-07cb-3d66-1610-ef44424e613f","SV_0xlqWlOfO10wuYl",0
"184.89.240.9","R_413uwJCZDNHD9Id",NA,NA,NA,28.5531005859375,-81.7596969604492,"5f947c5a-07d6-71f8-6f22-2d5ea7bb8677","SV_0xlqWlOfO10wuYl",0
"71.193.68.65","R_2uL0CknavQ02YyK",NA,NA,NA,45.076904296875,-93.1371994018555,"5f947de1-8bb7-0776-e41f-1dec1ca16748","SV_0xlqWlOfO10wuYl",0
"155.94.250.53","R_3KrrACObhKa5Mwm",NA,NA,NA,32.8137054443359,-96.8703994750977,"5f947b70-6027-e745-e142-5e068492d345","SV_0xlqWlOfO10wuYl",0
"172.90.10.90","R_3e3oC3Pq3amjtnr",NA,NA,NA,34.1060028076172,-118.360702514648,"5f9479a0-0b83-7593-19ac-868845aa8cc4","SV_0xlqWlOfO10wuYl",0
"206.248.22.209","R_1ruZsX85Ek1vP48",NA,NA,NA,37.8195953369141,-98.3628005981445,"5f947c15-7ff5-4d52-41a9-0abbc48898ee","SV_0xlqWlOfO10wuYl",0
"70.172.222.33","R_3gMipkRFFWtATgW",NA,NA,NA,41.4866027832031,-71.3294982910156,"5f947d21-2434-75ce-e4c3-d7915aaef610","SV_0xlqWlOfO10wuYl",0
"96.59.108.88","R_1jHXaYpTqET1OoC",NA,NA,NA,27.9080963134766,-82.7552032470703,"5f947e19-6d56-37fc-c994-4c1818ca657a","SV_0xlqWlOfO10wuYl",0
"173.22.227.227","R_1pyF20yNNDk8dlu",NA,NA,NA,38.3459930419922,-75.1832962036133,"5f947fad-f937-1eb2-84f4-022bb691a598","SV_0xlqWlOfO10wuYl",0
"217.138.206.173","R_3kFGsugGRb8aVig",NA,NA,NA,40.7156982421875,-74,"5f947a65-bd60-bb8b-7d24-899eba41e5cd","SV_0xlqWlOfO10wuYl",0
"174.198.207.102","R_3J48tkZ1hcLPH4Z",NA,NA,NA,39.7458038330078,-75.5810012817383,"5f94793d-50eb-fd0a-5d57-6ff83e42931c","SV_0xlqWlOfO10wuYl",0
"12.110.80.13","R_2abolvUpsQK4naP",NA,NA,NA,40.7503051757812,-74.0014038085938,"5f947ac3-8536-7242-5217-537c92bb0816","SV_0xlqWlOfO10wuYl",0
"174.250.65.125","R_32QGGMcubNKsvJk",NA,NA,NA,44.9833984375,-93.2621994018555,"5f947dec-6d7e-c06f-e373-0df5ae337e48","SV_0xlqWlOfO10wuYl",0
"64.183.124.166","R_2dzijmtIC2AOZjk",NA,NA,NA,33.9338989257812,-117.885398864746,"5f947f8d-e6f1-4e37-cf2f-ca1ecd471d5a","SV_0xlqWlOfO10wuYl",0
"172.74.238.223","R_3ISMYxWeAcHzNoM",NA,NA,NA,33.5462036132812,-79.0428009033203,"5f947e2f-6429-9e1f-7c07-e6269ea3d1ba","SV_0xlqWlOfO10wuYl",0
"194.36.111.67","R_x3YOjb2xj4EW8bT",NA,NA,NA,40.78759765625,-74.0599975585938,"5f947a56-362a-f6b3-b959-38b275d4c90e","SV_0xlqWlOfO10wuYl",0
"162.223.167.128","R_1FhACUhXyhuGXks",NA,NA,NA,38.7252960205078,-120.796600341797,"5f9477ac-e308-fa26-293b-0c48ced0a043","SV_0xlqWlOfO10wuYl",0
"24.216.223.22","R_12lLc4pQaoFeu5Y",NA,NA,NA,38.7471923828125,-90.7247009277344,"5f94809a-59aa-8ba3-b657-49717582ec67","SV_0xlqWlOfO10wuYl",0
"68.226.254.160","R_1DppVxDrAR9gTV8",NA,NA,NA,30.3607940673828,-91.0916976928711,"5f9480d6-b382-a05e-7264-2e3729b4bc8d","SV_0xlqWlOfO10wuYl",0
"191.102.189.133","R_RDg05K04pKQ9gA1",NA,NA,NA,21.3513031005859,-157.872497558594,"5f9479e5-46e2-745b-1266-0ea236ce9ba3","SV_0xlqWlOfO10wuYl",0
"75.183.43.8","R_2BtyuT0cvpPxK0X",NA,NA,NA,36.1430053710938,-80.3072967529297,"5f947cc1-0bd9-de1e-ddcc-7b5c73766b35","SV_0xlqWlOfO10wuYl",0
"72.23.57.209","R_2Y9b0oYV1zHCPzW",NA,NA,NA,39.7510070800781,-76.4392013549805,"5f9480f0-be34-0a92-c9bc-9fbfdefd520b","SV_0xlqWlOfO10wuYl",0
"72.180.108.164","R_3KZmUU4wGd9IOUO",NA,NA,NA,33.0325927734375,-96.7858963012695,"5f9481c0-05d4-5fe2-2a5f-9ab84dad70ce","SV_0xlqWlOfO10wuYl",0
"107.77.237.188","R_AgP7ZoKGzy7czGF",NA,NA,NA,33.8654022216797,-84.3385009765625,"5f948164-9139-c299-dd3a-1a944a9bed72","SV_0xlqWlOfO10wuYl",0
"73.40.184.229","R_1LMpI7tCu50XqCv",NA,NA,NA,40.3775024414062,-79.9613037109375,"5f9481de-3a8e-8801-9d72-c6417f32c1d3","SV_0xlqWlOfO10wuYl",0
"63.160.142.46","R_2SGfVSnc5xVIK1H",NA,NA,NA,38.9609069824219,-77.342903137207,"5f9481d3-389d-0b28-6233-e946bb78ad03","SV_0xlqWlOfO10wuYl",0
"24.234.109.124","R_1pPUsIk1uO9xhz8",NA,NA,NA,36.1502075195312,-115.033599853516,"5f948055-9e2e-a558-55e2-e60179a8e7ba","SV_0xlqWlOfO10wuYl",0
"66.115.192.34","R_3q8q2l95hfRnE4D",NA,NA,NA,43.5229034423828,-96.786003112793,"5f947c0b-d7ef-4212-9348-6b3eed1d63e0","SV_0xlqWlOfO10wuYl",0
"71.182.206.150","R_10xbsITBh0IuNNC",NA,NA,NA,40.5379028320312,-79.9642028808594,"5f94810c-cac4-e42d-c568-b830f539a1ac","SV_0xlqWlOfO10wuYl",0
"74.250.102.36","R_2E4epqgwqDO038o",NA,NA,NA,32.4400939941406,-88.6782989501953,"5f9481ae-65b7-d4d8-ba56-6072141244b2","SV_0xlqWlOfO10wuYl",0
"107.129.56.193","R_27y7IssfGt0wHkW",NA,NA,NA,41.5635986328125,-88.2156982421875,"5f947b94-ec43-b600-cb98-82bd568b761c","SV_0xlqWlOfO10wuYl",0
"38.133.105.148","R_1jN6s9jJPK7Hffk",NA,NA,NA,38.7194061279297,-120.994499206543,"5f9481a3-1f54-9674-a0bf-a7788ac4547b","SV_0xlqWlOfO10wuYl",0
"73.68.15.212","R_ByKchCDBNTFczMR",NA,NA,NA,42.3796997070312,-71.103401184082,"5f947fb7-d773-d0e4-5de0-28a7920b64a9","SV_0xlqWlOfO10wuYl",0
"38.143.66.248","R_tPPtfQLBgxunu1P",NA,NA,NA,47.4902038574219,-122.300399780273,"5f94715c-d5e7-2ca3-d56d-f79c95cd1e3f","SV_0xlqWlOfO10wuYl",0
"50.32.88.190","R_YSb8Iu6S4JKUk6J",NA,NA,NA,40.1024932861328,-76.0761032104492,"5f948244-1309-880a-1da2-48f27b220d02","SV_0xlqWlOfO10wuYl",0
"98.160.124.179","R_0oGqYUmE5iePynf",NA,NA,NA,35.9463043212891,-95.8757019042969,"5f9485b9-d84b-01d6-c9f7-416ff65028b5","SV_0xlqWlOfO10wuYl",0
"206.207.225.114","R_3oLuQAdkkKM2h0T",NA,NA,NA,32.2503051757812,-110.944999694824,"5f9478a9-5579-e970-4485-7158bd2b31e2","SV_0xlqWlOfO10wuYl",0
"63.75.240.17","R_6sy7u6D7NqB9V05",NA,NA,NA,40.4306030273438,-74.4020004272461,"5f9476d3-a3cf-f1d7-1f79-9d4b02b9f2f4","SV_0xlqWlOfO10wuYl",0
"70.174.103.151","R_2QrgZISSZuxuRD7",NA,NA,NA,37.1100006103516,-76.5114974975586,"5f9483ad-a339-abee-bdc1-1e326f0b63e7","SV_0xlqWlOfO10wuYl",0
"98.143.121.108","R_10PGyMezEcwNS5R",NA,NA,NA,47.6809997558594,-118.166595458984,"5f947c04-48b6-482f-478d-64fa6c6b9ddb","SV_0xlqWlOfO10wuYl",0
"146.168.150.216","R_2YyOQL0PoaDUBKj",NA,NA,NA,38.1080932617188,-76.7823028564453,"5f948537-d1f0-a220-e4ba-536a40644771","SV_0xlqWlOfO10wuYl",0
"98.150.242.138","R_bvmtPPDKhmFv2Ct",NA,NA,NA,21.3265991210938,-157.862106323242,"5f94817e-52d3-e754-4407-1553e7f5785e","SV_0xlqWlOfO10wuYl",0
"50.228.255.76","R_2UbmiPPk0oieLTC",NA,NA,NA,39.94580078125,-74.9041976928711,"5f9481d8-3344-ef21-df28-3434bbbe75c3","SV_0xlqWlOfO10wuYl",0
"173.77.173.156","R_1IGwRX0aYyaNwMK",NA,NA,NA,40.6672973632812,-73.4592971801758,"5f9482c4-7458-c466-4532-47db418af2d5","SV_0xlqWlOfO10wuYl",0
"99.28.217.225","R_2OUWeqiFVa8GExH",NA,NA,NA,38.8112945556641,-121.264297485352,"5f948297-5ef4-068e-8b80-abed502fc895","SV_0xlqWlOfO10wuYl",0
"96.29.131.235","R_3g65ed288WLLfzw",NA,NA,NA,38.2200012207031,-85.6941986083984,"5f948000-7af2-b176-6593-1d7456d1ce0c","SV_0xlqWlOfO10wuYl",0
"104.136.60.153","R_ZgIXm7EqNS9tfJD",NA,NA,NA,28.7935028076172,-81.2867965698242,"5f947c41-99b2-ff24-446a-dab42a03d641","SV_0xlqWlOfO10wuYl",0
"108.44.250.39","R_1pomGpGaqRK4T0m",NA,NA,NA,39.1820983886719,-77.5358963012695,"5f9486c1-2ed0-1491-9b24-e1ecd2a9383c","SV_0xlqWlOfO10wuYl",0
"155.186.173.199","R_3JCcJYgC66hl0Vo",NA,NA,NA,33.4539947509766,-84.1533966064453,"5f94852b-8ecb-f895-4575-19ec0844cfa9","SV_0xlqWlOfO10wuYl",0
